,rank,name,channel_name,office,official,dimention,voice,fans,video_count,duration,like_count,dislike_count,comment_count,islive,tag_count,view_count_per_video,video_publish_delta,Youtube_days,follow,follower,favourites,tweets_count,mentioned,retweeted,text_len,mention_myself,mention_vtuber,delta_tweet_sec,TW_days,view_count
1560,1561,モノちゃんねる,,,個人,二次元,男,171.0,13.0,1124.857143,7.357142857,0.07142857142999999,1.071428571,0.14285714289999998,10.92857143,134.4285714,5.483966346,79.02455942,825.0,739.0,121.0,5618.0,0.59,0.0,65.77,0.04,0.325,1428.8341710000002,79.01923151,1890.0
1561,1562,【VTuber】一宮 舟,,,個人,二次元,男,165.0,26.0,5927.153846,4.076923077,0.2692307692,0.3076923077,0.6923076923,5.692307692000001,63.26923077,4.425260648,1711.2638530000004,1091.0,969.0,2757.0,2316.0,0.76,0.0,46.41,0.005,0.405,6528.226131,134.1190463,1649.0
1562,1563,大字らしお,,,個人,二次元,男,174.0,9.0,469.33333330000005,18.11111111,0.2222222222,5.888888889,0.1111111111,9.333333332999999,128.0,8.249820602,68.24388813,166.0,310.0,203.0,1179.0,0.63,0.0,51.995,0.02,0.305,3182.638191,68.28693984,1154.0
1563,1564,AI_GIzmoLab,,,,,,164.0,2.0,445.5,13.5,0.5,2.0,0.0,2.5,354.5,13.59174769,62.26448998,363.0,460.0,191.0,288.0,0.46,0.0,71.3,0.0,0.11,16086.86935,531.452588,712.0
1564,1565,ロゼール・グラニエ,グラニエロゼ―ル,サークルみらん,,,,177.0,7.0,7376.714286,41.0,0.0,3.285714286,0.8571428570999999,1.571428571,183.8571429,0.8233024690999999,42.72166591,94.0,370.0,523.0,626.0,0.945,0.0,48.505,0.0,0.07,964.160804,42.7820903,1353.0
1565,1566,アルトリート賢者,,,,,,173.0,2.0,183.5,40.5,0.5,14.0,0.0,8.5,238.5,14.9999537,43.73224461,396.0,566.0,1987.0,3210.0,0.915,0.0,40.975,0.015,0.345,674.5175879,43.72816669,479.0
1566,1567,バーチャルYouTuberYASUSOXのCafe/Coffee Channel,,,,,,264.0,7.0,117.2857143,0.7142857143000001,0.0,0.14285714289999998,0.0,2.714285714,15.14285714,9.21896412,140.68812419999998,412.0,508.0,928.0,5034.0,0.49,0.0,63.97,0.015,0.05,18853.42211,1484.320042,106.0
1567,1568,フラッフィ [Fluffy] [Muppet's life],,,,,,164.0,50.0,496.88,8.04,0.5,4.04,0.0,28.62,88.12,4.197278912,236.293483,93.0,271.0,817.0,1495.0,0.55,0.0,84.575,0.025,0.16,15666.20101,226.1563727,4424.0
1568,1569,lein : れいん : いせかいの ゆーちゅーばー,,,個人,二次元,女,165.0,10.0,231.6,21.9,0.0,3.3,0.0,6.0,183.7,15.5886214,162.4409483,446.0,405.0,292.0,350.0,0.435,0.0,66.815,0.01,0.285,43013.64824,162.4372292,1840.0
1569,1570,烏レント,,,個人,二次元,男,163.0,8.0,1680.875,17.25,0.375,4.75,0.375,4.5,141.875,8.127617394,82.33080942,259.0,470.0,4050.0,5598.0,0.755,0.0,39.255,0.025,0.4,3441.6783920000007,83.17934725,1144.0
1570,1571,Kanjuno Yakasei {Gay/Celestial},,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,1572,真都ルリちゃんねる,,,,,,,,,,,,,,,,,738.0,1082.0,2095.0,456.0,0.815,0.0,51.82,0.0,0.36,5778.271357,32.37296993,
1572,1573,渡篠那間江,,,,,,165.0,19.0,957.5789474,15.10526316,1.684210526,3.052631579,0.1052631579,4.789473684,1627.8421050000004,114.4145608,2230.274444,285.0,611.0,2846.0,109132.0,0.91,0.0,91.535,0.015,0.13,317.0452261000001,3048.397692,30927.0
1573,1574,ニセコの筋肉ASMR,,,,,,168.0,9.0,637.1111111,17.44444444,0.2222222222,4.1111111110000005,0.0,10.22222222,688.3333332999998,8.399087095,2464.658853,,,,,,,,,,,,6195.0
1574,1575,suzugaya kyou channel,,,個人,二次元,男,176.0,21.0,4930.333333,2.6190476190000003,6.714285714,0.2857142857,0.7619047619,1.571428571,64.95238095,2.816755787,246.3545247,1487.0,1250.0,17945.0,17142.0,0.93,0.0,37.965,0.0,0.295,190.3567839,88.77096762,1366.0
1575,1576,〈アフォ〉バーチャル勇者あ あ あ あ,,,個人,二次元,男,169.0,14.0,4184.142857,4.428571429,0.07142857142999999,1.071428571,0.5,7.571428571,81.57142857,8.002550747999999,109.5010062,1102.0,771.0,8209.0,6585.0,0.89,0.0,43.875,0.0,0.54,1342.39196,108.4367084,1171.0
1576,1577,吸血鬼VTuber見習いアルカ,,,,,,161.0,7.0,3250.285714,10.85714286,0.0,3.428571429,0.4285714286,2.0,137.1428571,11.29374035,103.3053928,348.0,544.0,2404.0,3066.0,0.605,0.0,58.895,0.005,0.225,9619.839196,103.370088,962.0
1577,1578,shirogane moka official,,,個人,二次元,女,169.0,3.0,248.6666667,29.33333333,1.0,2.5,0.0,5.0,251.0,21.47359375,101.5395247,138.0,425.0,643.0,2276.0,0.425,0.0,70.945,0.05,0.095,3546.0804020000005,69.56544678,751.0
1578,1579,-著作権の擬人化- #著作権侵害を許すな,,,,,,,,,,,,,,,,,629.0,676.0,9378.0,1519.0,0.8010204082,0.0,55.68367347,0.01020408163,0.02551020408,8442.471795,352.2558982,
1579,1580,バーチャル清葉,,,,,,181.0,2.0,3955.0,57.5,0.5,22.0,0.5,1.0,295.5,6.959155093,52.3610872,457.0,474.0,3713.0,698.0,0.79,0.005,69.41,0.0,0.46,11151.57286,84.31616438,589.0
1580,1581,Saotome Poemu Official,,,,,,292.0,1.0,176.0,48.0,0.0,19.0,0.0,11.0,239.0,,10.42977933,193.0,719.0,280.0,81.0,0.5432098765,0.0,88.81481481,0.0,0.1234567901,7945.75,16.27755326,219.0
1581,1582,終野棲家,,,,,,161.0,1.0,51.0,27.0,1.0,19.0,0.0,2.0,325.0,,86.27910804,1.0,0.0,0.0,133.0,0.7557251908,0.0,75.3129771,0.007633587785999998,0.0,141744.9,2004.105655,325.0
1582,1583,VRじゃんがりあん巣穴,,,,,,160.0,4.0,323.75,7.0,0.0,3.0,0.0,5.5,81.25,21.69,654.415659,655.0,670.0,2704.0,1254.0,0.575,0.0,55.785,0.0,0.19,16121.025130000002,98.49206715,327.0
1583,1584,バーチャルエンジニアまろん[Vtuber]せっかくのバーチャル空間なんだから,,,個人,三次元,男,166.0,9.0,1731.888889,8.888888889,0.1111111111,1.4444444440000002,0.4444444444,2.777777778,112.5555556,9.382488426,325.4422678,,,,,,,,,,,,1025.0
1584,1585,金獅子のルー,,,,,,178.0,3.0,184.6666667,61.33333333,0.0,58.33333333,0.0,3.0,387.3333333,5.62880787,109.923402,875.0,668.0,907.0,1171.0,0.735,0.0,83.6,0.0,0.495,4588.648241,111.1770556,1150.0
1585,1586,ほのかチャンネル,,,個人,三次元,女,161.0,22.0,3947.636364,7.363636363999999,0.04545454545,2.454545455,0.5,5.454545455,94.5,4.8113547180000005,163.7055664,336.0,268.0,2732.0,1445.0,0.68,0.0,59.0,0.01,0.42,3866.085427,103.6033519,2086.0
1586,1587,七面鳥系vtuber志島phantom,,,個人,二次元,男,164.0,40.0,3441.692308,1.641025641,0.1025641026,0.1538461538,0.9230769231,6.7435897439999986,31.1025641,2.239306774,95.70278859,1086.0,784.0,4586.0,3782.0,0.785,0.0,50.085,0.015,0.54,1320.874372,95.68570141,1228.0
1587,1588,はっぴゃくまんチャンネル,,,,,,157.0,3.0,252.3333333,43.66666667,0.3333333333,11.33333333,0.0,7.0,361.3333333,4.444288193999999,42.17689739,150.0,121.0,105.0,13.0,0.3846153846,0.0,55.84615385,0.07692307692000001,0.0,251850.6667,41.10663891,1090.0
1588,1589,ここあちゃんねる,,,,,,159.0,1.0,200.0,57.0,2.0,10.0,0.0,2.0,685.0,,122.37156170000002,,,,,,,,,,,,685.0
1589,1590,ずきん太,,,,,,159.0,10.0,263.4,10.9,0.2,5.6,0.0,3.8,135.9,11.90909079,1292.438008,9127.0,9135.0,32962.0,7192.0,0.775,0.0,48.66,0.005,0.015,2896.562814,278.4006435,1370.0
1590,1591,プリティーおっさん妖精バーチャルyoutuberみそ太郎,,,,,,157.0,17.0,215.5294118,5.117647058999999,0.05882352941000001,1.941176471,0.1176470588,4.2352941180000006,58.17647059,9.204997106,2147.3323370000007,448.0,558.0,4836.0,2575.0,0.645,0.0,62.18,0.0,0.435,4759.432161,128.6282014,1032.0
1591,1592,Dr.博士研究所,,,,,,167.0,7.0,1815.428571,23.0,0.0,2.0,0.2857142857,1.0,134.8571429,8.837924382999999,55.97251081,667.0,586.0,1048.0,1640.0,0.74,0.0,60.79,0.005,0.47,2813.718593,56.24351391,950.0
1592,1593,暗星こころ,,,,,,161.0,1.0,306.0,59.0,1.0,9.0,0.0,4.0,557.0,,77.48410804,271.0,241.0,110.0,237.0,0.4572864322,0.0,60.39698492,0.01507537688,0.09547738693,24235.94949,81.00731021,557.0
1593,1594,イネハチャソネル,,,,,,155.0,42.0,7731.707317,6.43902439,1.975609756,1.536585366,0.7804878048999999,1.414634146,348.804878,5.325727141000001,302.41310110000006,,,,,,,,,,,,14361.0
1594,1595,魂パペット チャンネル,,,個人,三次元,男,155.0,13.0,463.0,19.07692308,1.4615384619999998,4.307692308,0.0,10.46153846,329.2307692,15.38785687,199.6248719,468.0,717.0,171.0,159.0,0.4367088608,0.0,63.57594937,0.03164556962,0.08227848101,105088.4395,197.2095556,4290.0
1595,1596,未来ひなた バーチャルYouTuber声優 HinataChannel,,,個人,二次元,女,159.0,71.0,85.88,1.06,0.22,0.44,0.0,15.72,29.84,1.6535898530000002,109.523321,6.0,127.0,165.0,237.0,0.715,0.0,95.65,0.0,0.355,38375.57789,110.3148102,3117.0
1596,1597,大神 茶々丸,,,個人,二次元,男,171.0,12.0,2696.666667,7.916666667,0.08333333333,1.833333333,0.5833333333,1.833333333,105.3333333,6.475855429,82.29510341,340.0,597.0,8217.0,7047.0,0.8542713568000001,0.0,90.01507538,0.02010050251,0.4824120603,939.9747475,83.06486808,1262.0
1597,1598,留学生ナルミチャンネル,,,個人,二次元,,172.0,15.0,3955.666667,7.733333332999999,0.0,0.7333333333,0.7333333333,1.8,103.4666667,4.359463459,66.25943211,449.0,662.0,3639.0,13057.0,0.665,0.0,34.015,0.0,0.08,375.4120603,67.65068984,1537.0
1598,1599,大上ウルシの山小屋【ズーミング所属】,,,,,,161.0,2.0,100.5,59.5,1.0,11.5,0.0,1.0,499.0,11.97237269,46.40260341,74.0,257.0,765.0,819.0,0.48,0.0,39.115,0.0,0.135,3368.984925,71.42290049,997.0
1599,1600,フェリンchannel,,,個人,三次元,男,157.0,7.0,360.5714286000001,16.85714286,0.0,3.571428571,0.0,4.428571429,93.28571429,9.80591821,154.3965039,609.0,530.0,5171.0,3332.0,0.6616161615999999,0.0,71.11616162,0.0,0.1666666667,11869.69036,123.2135486,654.0
1600,1602,Himeragi Saori 姫柊沙織,,,個人,三次元,機械,154.0,1.0,134.0,68.0,1.0,34.0,0.0,5.0,992.0,,107.3778002,240.0,232.0,101.0,38.0,0.8684210526,0.0,58.31578947,0.02631578947,0.3157894737,72514.97297,107.3715695,992.0
1601,1603,こもりのこもり部屋,,,個人,二次元,女,157.0,12.0,605.0833332999998,,,1.0,0.0,1.083333333,74.83333333,6.897729377,94.28917748,335.0,375.0,81.0,2880.0,0.91,0.0,34.87,0.005,0.645,582.6231156,94.31122225,901.0
1602,1604,世那シオリの動画日記,,,個人,二次元,男,155.0,10.0,125.3,3.9,0.0,1.2,0.0,1.0,71.6,9.237989969,194.4259715,1961.0,1302.0,4857.0,463.0,0.26,0.0,52.665,0.015,0.145,4520.5879399999985,125.0604005,718.0
1603,1605,ぱぴお,,,個人,二次元,男,160.0,36.0,5967.333333,6.694444444,2.666666667,0.9722222222,0.8333333333,8.777777777999999,222.8888889,1.918967593,832.3953349,,,,,,,,,,,,8112.0
1604,1606,木村すらいむ,,,,,,156.0,7.0,4263.571429,16.0,6.714285714,3.142857143,0.8571428570999999,1.428571429,443.7142857,20.8588696,136.6150455,,,,,,,,,,,,3108.0
1605,1607,雨野 ミナ,,,個人,三次元,,154.0,2.0,125.0,25.5,0.0,12.0,0.0,8.0,479.0,13.01841435,124.5442354,284.0,274.0,181.0,156.0,0.2756410256,0.0,24.52564103,0.0,0.09615384615,50190.62581000001,109.4598912,962.0
1606,1608,むいろちゃんねる,,,,,,157.0,15.0,3706.6,10.66666667,0.0,0.5333333333,0.9333333333,1.2,60.2,3.133047288,55.6596173,582.0,611.0,2231.0,2004.0,0.585,0.0,54.08,0.0,0.24,2715.859296,77.61875697,901.0
1607,1609,Yukino Sao,,,個人,二次元,男,154.0,19.0,1999.263158,5.421052632,0.05263157895,2.421052632,0.4736842105,2.157894737,44.05263158,7.296037808999999,133.5066196,1093.0,969.0,12101.0,6575.0,0.575,0.0,45.57,0.03,0.31,1848.477387,133.52921990000002,847.0
1608,1610,薬座藁茶渦,,,,,,158.0,13.0,4403.461538000001,5.307692308,0.0,1.153846154,0.9230769231,1.615384615,52.0,3.005733989,331.3692006,1313.0,996.0,5321.0,3216.0,0.71,0.0,48.755,0.015,0.35,1444.552764,65.55887271,680.0
1609,1611,なばのチャンネル,,,,,,156.0,3.0,231.0,31.0,0.0,12.0,0.0,11.66666667,200.0,7.343327546,42.23830942,183.0,333.0,378.0,372.0,0.63,0.0,58.89,0.0,0.23,12765.1809,110.5958982,601.0
1610,1612,NiV-にびちゃねる,,,,,,158.0,3.0,328.0,13.0,0.0,3.333333333,0.0,1.0,78.33333333,28.92186921,88.06543905,1049.0,666.0,136.0,296.0,0.3015075377,0.0,67.02512563,0.0,0.1809045226,21407.52525,88.02087502,235.0
1611,1613,からすチャンネル（Karasu Cannel）,,,個人,二次元,男,,,,,,,,,,,,,,,,,,,,,,,
1612,1614,XPchanのお部屋,,,,,,153.0,14.0,202.1428571,8.272727273,1.636363636,0.7142857143000001,0.0,6.5,418.14285710000007,18.74992788,1681.427036,921.0,486.0,70.0,39.0,0.5897435897,0.0,74.20512821,0.0,0.07692307692000001,182990.5526,961.2317084,5863.0
1613,1615,KI_MOTOR,,,個人,三次元,男,152.0,14.0,413.0,16.5,1.071428571,2.0,0.0,5.428571429,348.35714289999993,5.297742165,694.1390154000002,55.0,425.0,112.0,225.0,0.09,0.0,34.275,0.0,0.08,64779.60804,446.1961412,4885.0
1614,1616,channel清野姉妹,,,,,,155.0,10.0,3141.0,15.5,0.2,4.0,0.3,1.0,188.0,6.679421296,62.59622609,660.0,644.0,360.0,500.0,0.58,0.0,58.86,0.01,0.22,11509.20603,62.43698614,1864.0
1615,1617,ほろうちゃん,,,個人,三次元,男,153.0,12.0,5650.083333,14.33333333,0.0,0.25,0.8333333333,1.0,191.3333333,7.716980219,115.2134483,55.0,248.0,196.0,747.0,0.2,0.0,56.78,0.0,0.05,7993.668342,93.37509956,2300.0
1616,1618,八尺ぽぽぽ,,,,,,152.0,10.0,383.5,19.1,0.1,5.2,0.1,1.1,117.0,3.805075874,49.31615665,323.0,427.0,577.0,278.0,0.7286432161,0.0,50.75879397,0.005025125628,0.3718592965,14746.76768,49.39617595,1183.0
1617,1619,channel三多くろ,,,個人,二次元,男,155.0,8.0,1021.625,3.125,0.125,0.25,0.125,4.375,115.5,9.765051257,938.1987029,1168.0,952.0,5378.0,4809.0,0.555,0.0,58.46,0.005,0.315,2784.557789,122.5697755,929.0
1618,1620,マイクラ劇団【プロジェクト花月】,,,,,,151.0,38.0,967.6315789,8.947368421,1.0,4.1052631580000005,0.02631578947,29.47368421,320.2368421,16.26774618,731.5663534,55.0,55.0,1343.0,1969.0,0.3718592965,0.0,49.55276382,0.0,0.0,110350.9192,1048.266569,12179.0
1619,1621,都筑レイ,,,,,,159.0,4.0,4290.5,17.33333333,1.0,1.75,0.5,1.0,188.0,10.09470293,65.18174692,360.0,611.0,7685.0,5835.0,0.76,0.0,50.575,0.025,0.49,2584.150754,67.43338659999999,1216.0
1620,1622,Chloreちゃんねる,,,個人,二次元,男,156.0,9.0,2105.888889,16.11111111,0.1111111111,2.444444444,0.2222222222,3.111111111,123.7777778,6.446425057999999,56.92752239,462.0,480.0,12958.0,8702.0,0.905,0.0,53.305,0.015,0.28,592.6180905,59.8671366,1115.0
1621,1623,YSmaou,,,個人,三次元,男,150.0,85.0,1388.5,2.56,0.58,2.46,0.06,7.96,438.1,10.81632653,2773.541122,,,,,,,,,,,,27686.0
1622,1624,ch.亥の屋,,,個人,二次元,男,152.0,36.0,3136.513514,3.166666667,1.388888889,2.027027027,0.3783783784000001,8.378378377999999,54.32432432,4.168932613,153.92127240000005,1.0,5.0,0.0,356.0,0.0,0.0,19.77,0.0,0.0,9587.98995,40.59779632,2011.0
1623,1625,弾幕ノチルノ【実況】,,,,,,149.0,212.0,1846.428571,0.8979591837,0.5306122449,0.2653061224,0.3673469388,4.224489796,78.06122449,6.10743152,1436.287302,13613.0,14373.0,20847.0,23794.0,0.635,0.0,50.375,0.005,0.0,9581.633166,1574.225042,22963.0
1624,1626,ののゲラ！！ －のんびりのんきにゲームライブ！！－,,,,,,156.0,20.0,6711.1,10.95,0.05,0.45,0.95,1.35,101.8,2.423071394,135.3190849,,,,,,,,,,,,2079.0
1625,1627,北条院エレガ【エレガの宮殿】,,,,,,152.0,7.0,2595.0,18.75,0.0,3.5,0.375,1.5,153.25,4.2942542989999986,80.12775387,110.0,467.0,728.0,5145.0,0.5177664975,0.0,40.42639594,0.0,0.3654822335,986.5918367,67.33123382,1261.0
1626,1628,四葉技研ばーちゃる支部,,,個人,三次元,男,147.0,21.0,3299.333333,6.333333333,0.1904761905,1.047619048,0.6190476189999999,1.0,56.71428571,6.078125,147.7611682,642.0,700.0,10226.0,12244.0,0.4120603015,0.0,44.61809045,0.0,0.1306532663,5975.757576,149.24467130000005,1190.0
1627,1629,かじられる,,,,,,158.0,7.0,176.1428571,26.85714286,0.2857142857,7.714285714,0.0,7.857142857,164.1428571,4.847662037,53.52396915,678.0,677.0,504.0,399.0,0.48,0.0,52.37,0.01,0.075,5788.713568,53.50878012,1158.0
1628,1630,紅雨の降る蒼,,,,,,160.0,8.0,5974.0,10.66666667,5.0,2.0,0.4444444444,1.111111111,117.6666667,4.388440394,42.62060109,327.0,520.0,1895.0,4726.0,0.795,0.0,50.715,0.0,0.36,499.678392,43.86977549,1092.0
1629,1631,[箱好きVTuber]ミタユイハル,,,個人,二次元,男,151.0,9.0,2590.833333,3.583333333,0.08333333333,1.166666667,0.3333333333,9.0,52.75,11.7162037,163.2879391,660.0,523.0,3160.0,1731.0,0.605,0.0,45.24,0.01,0.52,7898.030151000001,130.744463,629.0
1630,1632,【VirtualYoutuber】らぴうさシアター,,,,,,149.0,5.0,270.2,7.4,0.0,2.4,0.0,8.8,108.2,14.23057581,105.0213881,1583.0,1227.0,1134.0,399.0,0.5577889447,0.0,56.94472362,0.01005025126,0.3969849246,26358.14646,112.4776459,542.0
1631,1633,天の川みてる,,,,,,157.0,1.0,88.0,44.0,0.0,7.0,0.0,5.0,495.0,,47.69935109,,,,,,,,,,,,494.0
1632,1634,かおりちゃんねる,,,,,,154.0,1.0,241.0,34.0,0.0,10.0,0.0,9.0,477.0,,63.59665433,221.0,595.0,242.0,169.0,0.4674556213,0.0,64.92899408,0.005917159763,0.1124260355,39536.8869,78.61147688,476.0
1633,1635,ちゃんねる!がうがう,,,,,,,,,,,,,,,,,741.0,763.0,892.0,731.0,0.915,0.0,42.795,0.0,0.07,1404.38191,33.97440512,
1634,1636,愛守ノユリチャンネル,,,,,,,,,,,,,,,,,637.0,585.0,541.0,473.0,0.775,0.0,48.14,0.015,0.075,899.3718593,9.168224561,
1635,1637,バーチャルAI声優 夢咲翔太 ShotaChannel,,,,,,149.0,47.0,67.59574468,4.574468085,9.808510638,1.319148936,0.0,10.4893617,708.106383,2.416214271,114.3471867,,,,,,,,,,,,33303.0
1636,1638,愛野 アイノ,,,,,,155.0,52.0,897.64,5.38,1.98,3.94,0.12,5.3,241.88,2.282465514,136.1688534,1402.0,1387.0,13165.0,6307.0,0.72,0.0,49.0,0.005,0.02,1383.386935,791.3639537,12212.0
1637,1639,原子力系vtuber九二ウラン,,,個人,三次元,男,149.0,32.0,6378.5625,7.5625,0.09375,3.28125,0.8125,1.53125,69.90625,3.869147625,134.0455548,375.0,450.0,1890.0,1945.0,0.7828282828,0.0,53.61616162,0.0050505050510000005,0.2323232323,4111.746193,134.0092431,2244.0
1638,1640,バーチャル魔界猫黒猫カロン,,,個人,三次元,男,153.0,65.0,2863.72,1.9,0.06,0.52,0.6,3.04,30.32,4.620164635,313.089409,336.0,360.0,6310.0,5622.0,0.545,0.0,50.355,0.005,0.345,2388.944724,1451.516384,1806.0
1639,1641,アルマちゃんねる,,,,,,153.0,6.0,1243.0,18.5,1.0,3.0,0.3333333333,8.333333332999999,227.6666667,6.037347222,41.54135341,947.0,531.0,1210.0,1321.0,0.905,0.005,68.475,0.0,0.305,2632.427136,41.52166206,1369.0
1640,1642,バーチャル和楽器シモム,,,個人,二次元,女,166.0,8.0,197.625,21.0,1.125,5.375,0.0,5.375,141.5,6.117263557999999,52.24623767,552.0,361.0,511.0,490.0,0.58,0.0,84.12,0.01,0.31,8660.386934999999,52.13629169,1132.0
1641,1643,スプーキー【Spooky Night】,,,,,,149.0,16.0,515.6875,4.3125,0.0,0.375,0.0,4.5,59.1875,4.983045525,112.6766775,1120.0,989.0,5573.0,4619.0,0.4,0.0,57.035,0.0,0.195,3246.743719,112.21294679999998,947.0
1642,1644,モルガナ【ロックバンド系VTuber】,,,個人,三次元,男,148.0,6.0,404.1666667,6.0,0.3333333333,5.5,0.0,11.0,142.66666669999995,7.385108796,141.51950159999996,241.0,434.0,520.0,313.0,0.77,0.0,56.465,0.01,0.68,16142.25126,141.5366852,860.0
1643,1645,天才美少女錬金術師クラリスちゃんchannel,,,,,,,,,,,,,,,,,824.0,663.0,7612.0,5404.0,0.8737373737,0.0,77.55050505,0.0,0.595959596,4875.80203,137.300007,
1644,1646,黒原迅,,,,,,150.0,70.0,262.9,34.88,2.04,10.32,0.0,4.56,3889.98,6.59576011,418.3333904,4896.0,3332.0,12581.0,9296.0,0.68,0.0,78.54,0.0,0.04,1297.447236,357.2493357,196499.0
1645,1647,ひまぬこ,,,,,,148.0,10.0,250.2,80.9,3.5,14.2,0.0,1.0,5956.1,42.13325489,1067.2909140000004,422.0,345.0,402.0,564.0,0.245,0.0,59.215,0.0,0.155,52461.0402,147.3763264,59553.0
1646,1648,元提督,,,,,,147.0,9.0,153.33333330000005,26.33333333,0.2222222222,3.111111111,0.0,5.1111111110000005,1440.555556,6.237123842999999,1873.679108,,,,,,,,,,,,12966.0
1647,1649,きのこ村,,,,,,155.0,19.0,4771.421053,5.526315789,0.05263157895,0.1578947368,0.5263157895,2.684210526,96.10526316,3.878831662,74.11293905,,,,,,,,,,,,1860.0
1648,1650,春触みのり,,,個人,二次元,男,146.0,67.0,972.7142857,1.775510204,0.7959183673000001,0.9183673469,0.1020408163,7.551020407999999,18.95918367,1.020835021,138.23252240000002,1298.0,996.0,9521.0,6883.0,0.585,0.0,48.075,0.0,0.3,887.0603015,129.4847408,1935.0
1649,1651,Ibuki Rem Channel-一颯れむ-,,,,,,195.0,3.0,231.75,38.25,1.25,5.0,0.0,44.75,719.25,3.192662037,88.40187424,25.0,285.0,74.0,199.0,0.2010050251,0.0,27.00502513,0.01507537688,0.0351758794,38006.66667,92.34538891,2769.0
1650,1652,森彼れいな,,,個人,二次元,女,147.0,6.0,753.8333332999998,15.16666667,0.3333333333,3.333333333,0.0,1.0,119.5,8.435388889,104.312152,,,,,,,,,,,,722.0
1651,1653,マリン学園長,,,個人,二次元,男,157.0,53.0,5661.9,3.74,0.04,0.14,0.86,2.16,45.06,1.67818476,90.26252239,635.0,588.0,783.0,816.0,0.475,0.0,51.97,0.0,0.305,9081.015075,95.21835188,2634.0
1652,1654,アカメの部屋,,,,,,146.0,16.0,2874.266667000001,4.066666667,0.06666666667,0.9333333333,0.4,2.733333333,103.7333333,6.056116897999999,91.52431637,302.0,223.0,1089.0,1794.0,0.41,0.0,45.615,0.0,0.18,17414.86432,91.51916206,1672.0
1653,1655,咲乃木 チャンネル,,,個人,三次元,男,148.0,10.0,2176.2,6.1,0.1,2.5,0.5,6.4,137.1,14.38867027,149.14133030000005,,,,,,,,,,,,1373.0
1654,1656,鵜筒柚芽のゆめうつつちゃんねる,,,個人,二次元,女,149.0,3.0,350.0,27.33333333,0.3333333333,5.666666667,0.0,4.666666667,380.3333333,8.14234375,54.32289276,119.0,275.0,85.0,414.0,0.39,0.0,53.91,0.005,0.07,13522.56281,59.88732178,1141.0
1655,1657,みららのみた世界,,,,,,149.0,6.0,1699.5,15.33333333,1.0,4.0,0.3333333333,5.0,162.66666669999995,9.015219907,55.33462887,500.0,493.0,254.0,430.0,0.52,0.0,79.645,0.065,0.09,10918.33166,55.34193984,982.0
1656,1658,きらめきちゃんねる,,,個人,二次元,女,151.0,7.0,405.7142857,7.285714286,0.14285714289999998,0.2857142857,0.0,4.428571429,109.5714286,16.82557677,149.26351780000005,1181.0,893.0,2894.0,2804.0,0.695,0.0,51.035,0.025,0.5,1558.447236,171.2624607,779.0
1657,1659,Banko Channel,,,個人,二次元,男,148.0,2.0,399.5,16.0,0.0,14.5,0.0,13.5,208.5,18.95730324,104.1623835,502.0,526.0,2103.0,1296.0,0.7551020408,0.0,49.51530612,0.0,0.4795918367,18551.55897,104.1265,417.0
1658,1660,炊飯器,,,,,,148.0,1.0,23.0,27.0,0.0,17.0,0.0,4.0,138.0,,160.5747446,253.0,549.0,2565.0,715.0,0.75,0.0,67.11,0.0,0.415,17023.49749,134.4961759,139.0
1659,1661,みじゅゅゅP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,1662,【スターチスチャンネル】ラスター,,,,,,146.0,43.0,6493.255814,3.697674419,0.1162790698,0.511627907,0.9302325581,1.069767442,50.55813953,2.901276179,1436.117684,305.0,564.0,2932.0,4870.0,0.875,0.0,39.185,0.0,0.66,1041.432161,137.528294,2186.0
1661,1663,単眼三つ編みドワーフのヒトツメドワフ,,,,,,146.0,21.0,5077.809524,2.428571429,0.0,0.0,1.0,1.0,27.57142857,2.793565394,81.01311267,365.0,453.0,2848.0,4541.0,0.6313131313,0.0,55.39393939,0.0050505050510000005,0.303030303,4839.426396,81.04215975,579.0
1662,1664,とあるゲーセンで遊ぶ男子,,,,,,145.0,17.0,331.8235294,5.2352941180000006,8.823529412000001,5.294117647,0.0,1.0,1394.117647,12.38604601,478.4089807,,,,,,,,,,,,23704.0
1663,1665,ゲンセキ,,,,,,177.0,106.0,4747.32,3.44,0.26,0.22,0.98,4.96,68.58,0.4984209656,63.72195526,1392.0,2266.0,2430.0,2381.0,0.745,0.0,53.07,0.065,0.0,2985.417085,654.2923912,7419.0
1664,1666,バーチャルyoutuberもんもん,,,個人,二次元,,151.0,85.0,5176.66,2.84,0.12,0.02,1.0,1.1,35.0,0.7355907502,76.19955942,477.0,471.0,3014.0,7387.0,0.785,0.0,51.775,0.0,0.33,1191.919598,76.24624539,3084.0
1665,1667,百合園レンゲ,,,,,,149.0,13.0,1706.8461539999996,6.692307692000001,0.07692307692000001,2.692307692,0.0,9.076923077,88.76923077,3.444198495,51.87011498,1132.0,1477.0,2386.0,2829.0,0.9,0.0,57.42,0.035,0.235,1557.0,62.31599076,1149.0
1666,1668,カビキラーの実況チャンネル,,,,,,143.0,317.0,4917.714286,0.5510204082,0.1836734694,0.02040816327,1.0,5.1428571430000005,35.55102041,0.8523357928,525.1669437,502.0,171.0,4589.0,3128.0,0.59,0.0,55.04,0.02,0.0,6064.1005030000015,291.5958519,13116.0
